wavelength,absorbance,bonds
1541.120358,0.02488,"N-H, C-N"
1543.04917,0.020017,"N-H, C-N"
1544.977981,0.015478,"N-H, C-N"
1546.906793,0.011533,"N-H, C-N"
1548.835604,0.008302,"N-H, C-N"
1550.764416,0.005796,"N-H, C-N"
1552.693227,0.003975,"N-H, C-N"
1554.622039,0.002678,"N-H, C-N"
1556.55085,0.001778,"N-H, C-N"
1558.479662,0.001187,"N-H, C-N"
1560.408473,0.000775,N-H
1562.337285,0.000445,N-H
1564.266096,0.000213,N-H
1566.194907,0.000079,N-H
1568.123719,-0.000002,N-H
1570.05253,-0.000002,N-H
1571.981342,0.000037,N-H
1573.910153,0.00012,N-H
1575.838965,0.000307,N-H
1577.767776,0.000557,N-H
1579.696588,0.00085,N-H
1581.625399,0.001279,N-H
1583.554211,0.001939,N-H
1585.483022,0.002916,N-H
1587.411834,0.004307,N-H
1589.340645,0.006202,N-H
1591.269456,0.008547,N-H
1593.198268,0.010869,N-H
1595.127079,0.012411,N-H
1597.055891,0.012655,N-H
1598.984702,0.011622,N-H
1600.913514,0.009811,N-H
1602.842325,0.007877,N-H
1604.771137,0.006336,N-H
1606.699948,0.005408,N-H
1608.62876,0.005019,N-H
1610.557571,0.004966,N-H
1612.486383,0.004953,N-H
1614.415194,0.004694,N-H
1616.344005,0.004063,N-H
1618.272817,0.003108,N-H
1620.201628,0.002094,N-H
1622.13044,0.00129,N-H
1624.059251,0.000748,
1625.988063,0.000422,
1627.916874,0.00026,
1629.845686,0.000167,
1631.774497,0.0001,
1633.703309,0.000087,
1635.63212,0.00008,
1637.560932,0.000044,
1639.489743,0.000041,
1641.418555,0.000093,
1643.347366,0.000132,
1645.276177,0.000187,
1647.204989,0.000255,
1649.1338,0.000323,
1651.062612,0.000474,
1652.991423,0.000675,
1654.920235,0.000797,
1656.849046,0.000923,
1658.777858,0.001139,
1660.706669,0.001367,
1662.635481,0.001597,
1664.564292,0.001851,
1666.493104,0.002121,
1668.421915,0.002436,
1670.350726,0.002784,
1672.279538,0.003149,
1674.208349,0.003608,
1676.137161,0.004179,
1678.065972,0.004822,
1679.994784,0.005591,
1681.923595,0.006523,
1683.852407,0.007664,
1685.781218,0.009127,
1687.71003,0.010923,
1689.638841,0.013137,
1691.567653,0.01592,
1693.496464,0.019423,
1695.425275,0.023858,
1697.354087,0.028835,
1699.282898,0.033434,
1701.21171,0.036556,
1703.140521,0.037441,
1705.069333,0.036442,
1706.998144,0.034421,
1708.926956,0.03228,
1710.855767,0.03059,
1712.784579,0.029622,
1714.71339,0.029473,
1716.642202,0.030075,
1718.571013,0.03125,
1720.499824,0.032732,C=O
1722.428636,0.034241,C=O
1724.357447,0.03568,C=O
1726.286259,0.03721,C=O
1728.21507,0.039145,C=O
1730.143882,0.041868,C=O
1732.072693,0.045679,C=O
1734.001505,0.050585,C=O
1735.930316,0.055993,C=O
1737.859128,0.060851,C=O
1739.787939,0.064034,C=O
1741.716751,0.064609,C=O
1743.645562,0.06238,C=O
1745.574373,0.057704,C=O
1747.503185,0.051213,C=O
1749.431996,0.043665,C=O
1751.360808,0.035729,C=O
1753.289619,0.028103,C=O
1755.218431,0.021388,C=O
1757.147242,0.015802,C=O
1759.076054,0.011411,C=O
1761.004865,0.00811,C=O
1762.933677,0.005658,C=O
1764.862488,0.003914,C=O
1766.7913,0.002706,C=O
1768.720111,0.001869,C=O
