wavelength,absorbance,bonds
1336.666343,0.002522,"C-O, O=S=O"
1338.595155,0.001575,"C-O, O=S=O"
1340.523966,0.000832,"C-O, O=S=O"
1342.452778,0.000211,"C-O, O=S=O"
1344.381589,-0.000293,"C-O, O=S=O"
1346.310401,-0.000671,"C-O, O=S=O"
1348.239212,-0.000987,"C-O, O=S=O"
1350.168024,-0.001286,"C-O, O=S=O"
1352.096835,-0.001511,"C-O, O=S=O"
1354.025647,-0.001621,
1355.954458,-0.001679,
1357.88327,-0.001713,
1359.812081,-0.001706,
1361.740892,-0.001638,
1363.669704,-0.001558,
1365.598515,-0.001451,
1367.527327,-0.001312,
1369.456138,-0.001181,
1371.38495,-0.001083,
1373.313761,-0.001014,
1375.242573,-0.000973,
1377.171384,-0.000989,
1379.100196,-0.00106,
1381.029007,-0.001169,"C-H, -SO2-O-"
1382.957819,-0.001318,"C-H, -SO2-O-"
1384.88663,-0.001441,"C-H, -SO2-O-"
1386.815441,-0.001488,"C-H, -SO2-O-"
1388.744253,-0.001478,"C-H, -SO2-O-"
1390.673064,-0.001414,"C-H, -SO2-O-"
1392.601876,-0.001264,"C-H, -SO2-O-"
1394.530687,-0.000919,"C-H, -SO2-O-"
1396.459499,-0.000274,"C-H, -SO2-O-"
1398.38831,0.000765,"C-H, -SO2-O-"
1400.317122,0.002425,"C-H, -SO2-O-"
1402.245933,0.004973,"C-H, -SO2-O-"
1404.174745,0.008615,"C-H, -SO2-O-"
1406.103556,0.013198,"C-H, -SO2-O-"
1408.032368,0.01797,"C-H, -SO2-O-"
1409.961179,0.02201,"C-H, -SO2-O-"
1411.88999,0.024797,"C-H, -SO2-O-"
1413.818802,0.026328,"C-H, -SO2-O-"
1415.747613,0.026379,"C-H, -SO2-O-"
1417.676425,0.024336,"C-H, -SO2-O-"
1419.605236,0.020093,"C-H, -SO2-O-"
1421.534048,0.014697,"C-H, -SO2-O-"
1423.462859,0.009555,"C-H, -SO2-O-"
1425.391671,0.005581,"C-H, -SO2-O-"
1427.320482,0.003088,"C-H, -SO2-O-"
1429.249294,0.00175,"C-H, -SO2-O-"
1431.178105,0.001082,"C-H, -SO2-O-"
1433.106917,0.000778,"C-H, -SO2-O-"
1435.035728,0.00069,"C-H, -SO2-O-"
1436.964539,0.000757,"C-H, -SO2-O-"
1438.893351,0.000922,"C-H, -SO2-O-"
1440.822162,0.001137,"C-H, -SO2-O-"
1442.750974,0.001423,"C-H, -SO2-O-"
1444.679785,0.001789,"C-H, -SO2-O-"
1446.608597,0.002215,"C-H, -SO2-O-"
1448.537408,0.002667,"C-H, -SO2-O-"
1450.46622,0.003154,aromatic
1452.395031,0.003672,aromatic
1454.323843,0.004197,aromatic
1456.252654,0.004738,aromatic
1458.181466,0.005293,aromatic
1460.110277,0.005853,aromatic
1462.039089,0.00641,aromatic
1463.9679,0.006978,aromatic
1465.896711,0.007551,aromatic
1467.825523,0.008226,aromatic
1469.754334,0.009114,aromatic
1471.683146,0.010499,aromatic
1473.611957,0.012867,aromatic
1475.540769,0.016572,aromatic
1477.46958,0.022608,aromatic
1479.398392,0.032754,aromatic
1481.327203,0.050773,aromatic
1483.256015,0.084271,aromatic
1485.184826,0.144104,aromatic
1487.113638,0.236115,aromatic
1489.042449,0.334477,aromatic
1490.97126,0.369175,aromatic
1492.900072,0.31177,aromatic
1494.828883,0.221902,aromatic
1496.757695,0.151653,aromatic
1498.686506,0.112076,aromatic
1500.615318,0.088921,aromatic
1502.544129,0.069753,aromatic
1504.472941,0.05275,aromatic
1506.401752,0.037945,aromatic
1508.330564,0.025836,aromatic
1510.259375,0.017066,aromatic
1512.188187,0.011393,aromatic
1514.116998,0.008052,aromatic
1516.045809,0.005926,aromatic
1517.974621,0.004451,aromatic
1519.903432,0.003384,aromatic
1521.832244,0.002585,aromatic
1523.761055,0.001959,aromatic
1525.689867,0.001435,aromatic
1527.618678,0.000977,aromatic
1529.54749,0.000577,aromatic
1531.476301,0.000265,aromatic
1533.405113,0.000047,aromatic
1535.333924,-0.000119,aromatic
1537.262736,-0.000224,aromatic
1539.191547,-0.000232,aromatic
1541.120358,-0.000121,aromatic
1543.04917,0.000033,aromatic
1544.977981,0.000239,aromatic
1546.906793,0.000535,aromatic
1548.835604,0.0009,aromatic
1550.764416,0.001309,aromatic
1552.693227,0.001763,aromatic
1554.622039,0.002297,aromatic
1556.55085,0.002924,aromatic
1558.479662,0.003739,aromatic
1560.408473,0.004813,aromatic
1562.337285,0.006047,aromatic
1564.266096,0.007489,aromatic
1566.194907,0.009333,aromatic
1568.123719,0.011677,aromatic
1570.05253,0.014714,aromatic
1571.981342,0.018664,aromatic
1573.910153,0.023463,aromatic
1575.838965,0.028765,aromatic
1577.767776,0.033781,aromatic
1579.696588,0.037972,aromatic
1581.625399,0.041954,aromatic
1583.554211,0.047614,aromatic
1585.483022,0.057337,aromatic
1587.411834,0.071568,aromatic
1589.340645,0.087778,aromatic
1591.269456,0.103783,aromatic
1593.198268,0.12018,aromatic
1595.127079,0.13657,aromatic
1597.055891,0.147953,aromatic
1598.984702,0.148869,aromatic
1600.913514,0.137464,aromatic
1602.842325,0.11532,aromatic
1604.771137,0.089163,aromatic
1606.699948,0.067147,aromatic
1608.62876,0.051821,aromatic
1610.557571,0.040586,aromatic
1612.486383,0.031006,aromatic
1614.415194,0.022857,aromatic
1616.344005,0.016579,aromatic
1618.272817,0.012351,aromatic
1620.201628,0.009821,aromatic
1622.13044,0.008338,aromatic
1624.059251,0.007477,"C=O, C=C"
1625.988063,0.007029,"C=O, C=C"
1627.916874,0.006919,"C=O, C=C"
1629.845686,0.007238,"C=O, C=C"
1631.774497,0.008096,"C=O, C=C"
1633.703309,0.009623,"C=O, C=C"
1635.63212,0.012182,"C=O, C=C"
1637.560932,0.016111,"C=O, C=C"
1639.489743,0.021674,"C=O, C=C"
1641.418555,0.029101,"C=O, C=C"
1643.347366,0.038115,"C=O, C=C"
1645.276177,0.047977,"C=O, C=C"
1647.204989,0.057695,"C=O, C=C"
1649.1338,0.065795,"C=O, C=C"
1651.062612,0.071075,"C=O, C=C"
1652.991423,0.07293,"C=O, C=C"
1654.920235,0.07134,"C=O, C=C"
1656.849046,0.06679,"C=O, C=C"
1658.777858,0.059804,"C=O, C=C"
1660.706669,0.051393,"C=O, C=C"
1662.635481,0.042496,"C=O, C=C"
1664.564292,0.03392,"C=O, C=C"
1666.493104,0.026318,"C=O, C=C"
1668.421915,0.019898,"C=O, C=C"
1670.350726,0.014781,"C=O, C=C"
1672.279538,0.010886,"C=O, C=C"
1674.208349,0.00799,"C=O, C=C"
1676.137161,0.005862,"C=O, C=C"
1678.065972,0.004318,"C=O, C=C"
1679.994784,0.003179,"C=O, C=C"
1681.923595,0.002317,"C=O, C=C"
1683.852407,0.001702,"C=O, C=C"
1685.781218,0.001276,"C=O, C=C"
1687.71003,0.00096,"C=O, C=C"
1689.638841,0.000678,"C=O, C=C"
1691.567653,0.00041,"C=O, C=C"
1693.496464,0.000147,"C=O, C=C"
1695.425275,-0.000126,"C=O, C=C"
1697.354087,-0.000401,"C=O, C=C"
1699.282898,-0.000631,"C=O, C=C"
1701.21171,-0.00078,"C=O, C=C"
1703.140521,-0.000922,
1705.069333,-0.001084,
1706.998144,-0.001209,
1708.926956,-0.001296,
1710.855767,-0.001367,
1712.784579,-0.001434,
1714.71339,-0.001507,
1716.642202,-0.001563,
1718.571013,-0.001562,
1720.499824,-0.001549,
1722.428636,-0.001551,
1724.357447,-0.001526,
1726.286259,-0.001464,
1728.21507,-0.0014,
1730.143882,-0.00142,
1732.072693,-0.001487,
1734.001505,-0.00147,
1735.930316,-0.001416,
1737.859128,-0.001382,
1739.787939,-0.001369,
1741.716751,-0.001402,
1743.645562,-0.001403,
1745.574373,-0.001372,
1747.503185,-0.001394,
1749.431996,-0.001393,
1751.360808,-0.001359,
1753.289619,-0.001335,
1755.218431,-0.00131,
1757.147242,-0.001276,
1759.076054,-0.001257,
1761.004865,-0.001212,
1762.933677,-0.001146,
1764.862488,-0.001141,
1766.7913,-0.001135,
1768.720111,-0.00109,
1770.648922,-0.001066,
1772.577734,-0.00102,
1774.506545,-0.000929,
1776.435357,-0.000842,
1778.364168,-0.000792,
1780.29298,-0.000752,
1782.221791,-0.000705,
1784.150603,-0.000679,
1786.079414,-0.000683,
1788.008226,-0.000749,
1789.937037,-0.000845,
1791.865849,-0.00089,
1793.79466,-0.000899,
1795.723471,-0.000936,
1797.652283,-0.001014,
1799.581094,-0.001061,
1801.509906,-0.001056,
1803.438717,-0.001069,
1805.367529,-0.00111,
1807.29634,-0.001171,
1809.225152,-0.001216,
1811.153963,-0.001218,
1813.082775,-0.001217,
1815.011586,-0.001226,
1816.940398,-0.00124,
1818.869209,-0.001262,
1820.798021,-0.001289,
1822.726832,-0.001301,
1824.655643,-0.001296,
1826.584455,-0.001296,
1828.513266,-0.001294,
1830.442078,-0.00128,
1832.370889,-0.001259,
1834.299701,-0.001246,
1836.228512,-0.001253,
1838.157324,-0.001243,
1840.086135,-0.001215,
1842.014947,-0.001172,
1843.943758,-0.001067,
1845.87257,-0.00095,
1847.801381,-0.000872,
1849.730192,-0.000814,
1851.659004,-0.000805,
1853.587815,-0.000835,
1855.516627,-0.00086,
1857.445438,-0.000893,
1859.37425,-0.00091,
1861.303061,-0.000881,
1863.231873,-0.000846,
1865.160684,-0.000812,
1867.089496,-0.000734,
1869.018307,-0.000597,
1870.947119,-0.000434,
1872.87593,-0.000268,
1874.804741,-0.000127,
1876.733553,-0.000017,
1878.662364,0.000107,
1880.591176,0.000237,
1882.519987,0.000318,
1884.448799,0.000339,
1886.37761,0.000349,
1888.306422,0.000395,
1890.235233,0.000451,
1892.164045,0.000481,
1894.092856,0.00049,
1896.021668,0.000491,
1897.950479,0.000504,
1899.87929,0.000526,
1901.808102,0.000553,
1903.736913,0.000584,
1905.665725,0.0006,
1907.594536,0.000607,
1909.523348,0.000648,
1911.452159,0.000733,
1913.380971,0.000799,
1915.309782,0.000822,
1917.238594,0.000845,
1919.167405,0.000856,
1921.096217,0.000846,
