wavelength,absorbance,bonds
1735.930316,0.004671,C=O
1737.859128,0.004968,C=O
1739.787939,0.005311,C=O
1741.716751,0.005659,C=O
1743.645562,0.006049,C=O
1745.574373,0.00659,C=O
1747.503185,0.007275,C=O
1749.431996,0.008162,C=O
1751.360808,0.009417,C=O
1753.289619,0.011233,C=O
1755.218431,0.013825,C=O
1757.147242,0.017623,C=O
1759.076054,0.023232,C=O
1761.004865,0.031342,C=O
1762.933677,0.042554,C=O
1764.862488,0.056274,C=O
1766.7913,0.070933,C=O
1768.720111,0.084175,C=O
1770.648922,0.093534,C=O
1772.577734,0.097963,C=O
1774.506545,0.097736,C=O
1776.435357,0.093877,C=O
1778.364168,0.087422,C=O
1780.29298,0.079373,C=O
1782.221791,0.070538,C=O
1784.150603,0.061451,C=O
1786.079414,0.052413,C=O
1788.008226,0.043715,C=O
1789.937037,0.035629,C=O
1791.865849,0.028317,C=O
1793.79466,0.022108,C=O
1795.723471,0.017105,C=O
1797.652283,0.013175,C=O
1799.581094,0.010237,C=O
1801.509906,0.008067,C=O
1803.438717,0.006416,C=O
1805.367529,0.005167,C=O
1807.29634,0.004219,C=O
1809.225152,0.003465,C=O
1811.153963,0.002875,C=O
1813.082775,0.002402,C=O
1815.011586,0.002003,C=O
1816.940398,0.001691,
1818.869209,0.00145,
1820.798021,0.001244,
1822.726832,0.001059,
1824.655643,0.000893,
1826.584455,0.000764,
1828.513266,0.000671,
1830.442078,0.000574,
1832.370889,0.000487,
1834.299701,0.000421,
1836.228512,0.000328,
1838.157324,0.000232,
1840.086135,0.000136,
1842.014947,0.00001,
1843.943758,-0.000063,
1845.87257,-0.000083,
1847.801381,-0.000112,
1849.730192,-0.00014,
1851.659004,-0.000156,
1853.587815,-0.000148,
1855.516627,-0.00016,
1857.445438,-0.00021,
1859.37425,-0.000269,
1861.303061,-0.000343,
1863.231873,-0.0004,
1865.160684,-0.000435,
1867.089496,-0.000461,
1869.018307,-0.000441,
1870.947119,-0.000383,
1872.87593,-0.000331,
1874.804741,-0.000315,
1876.733553,-0.000309,
1878.662364,-0.000305,
1880.591176,-0.000321,
1882.519987,-0.000303,
1884.448799,-0.000255,
1886.37761,-0.0002,
1888.306422,-0.000095,
1890.235233,0.000039,
1892.164045,0.000162,
1894.092856,0.000288,
1896.021668,0.00038,
1897.950479,0.000399,
1899.87929,0.000399,
1901.808102,0.000363,
1903.736913,0.00024,
1905.665725,0.000086,
1907.594536,-0.000083,
1909.523348,-0.000294,
1911.452159,-0.000491,
1913.380971,-0.000627,
1915.309782,-0.000722,
1917.238594,-0.000778,
1919.167405,-0.000807,
1921.096217,-0.000875,
1923.025028,-0.000929,
1924.953839,-0.00092,
1926.882651,-0.000939,
1928.811462,-0.000984,
1930.740274,-0.00102,
1932.669085,-0.001075,
1934.597897,-0.001093,
1936.526708,-0.001066,
1938.45552,-0.001074,
1940.384331,-0.00109,
1942.313143,-0.001079,
1944.241954,-0.001099,
1946.170766,-0.001143,
1948.099577,-0.001162,
1950.028388,-0.001171,
1951.9572,-0.001166,
1953.886011,-0.001136,
1955.814823,-0.001132,
1957.743634,-0.001164,
1959.672446,-0.001191,
1961.601257,-0.001208,
1963.530069,-0.001209,
1965.45888,-0.001205,
1967.387692,-0.0012,
1969.316503,-0.001169,
1971.245315,-0.001143,
1973.174126,-0.00113,
1975.102938,-0.001102,
1977.031749,-0.001102,
1978.96056,-0.001106,
1980.889372,-0.001067,
1982.818183,-0.001032,
1984.746995,-0.000998,
1986.675806,-0.000961,
1988.604618,-0.000953,
1990.533429,-0.000929,
1992.462241,-0.000881,
1994.391052,-0.000851,
1996.319864,-0.000823,
1998.248675,-0.000798,
2000.177487,-0.000788,
2002.106298,-0.000757,
2004.035109,-0.000729,
2005.963921,-0.000737,
2007.892732,-0.000727,
2009.821544,-0.00071,
2011.750355,-0.000731,
2013.679167,-0.000746,
2015.607978,-0.000758,
2017.53679,-0.000776,
2019.465601,-0.000771,
2021.394413,-0.000756,
